"l_id","chain","category","company","brand","l_offer","l_alias_market","repeattrips","repeater","offerdate","quantity","offervalue","agg_qty","agg_amt","freq","l_alias_gender","age","zip","__of_subscriber","avg___daily_calls_received","avg__duration__mins__per_call_received","avg____distinct_numbers_daily_calls_received_from","avg____distinct_numbers_weekly_calls_received_from","avg___daily_calls_made","avg___weekly_calls_made","avg__duration__mins__per_call_made","avg____distinct_numbers_daily_calls_made_to","avg____distinct_numbers_weekly_calls_made_to","__daily_messages_received","__weekly_messages_received","avg____distinct_numbers_daily_msgs_received_from","avg____distinct_numbers_weekly_msgs_received_from","__daily_messages_sent","__weekly_messages_sent","avg____distinct_numbers_daily_msgs_sent_to","avg____distinct_numbers_weekly_msgs_sent_to","repeat_flag"
"2674308073","285","5616","104610040","15889","1204576","33","0","f","4/4/2013 0:00","1","1","5","29.850000000000001","1","F",">45","20735","1912","26","18","26","78","10","70","20","13","39","17","119","12","36","6","42","1","3","0"
"2639206733","165","3203","106414464","13474","1197502","21","0","f","3/28/2013 0:00","1","0.75","14","15.26","1","F",">45","20874","3097","11","1","27","81","14","98","17","13","39","27","189","10","30","27","189","2","6","0"
"2663843007","166","9909","1089520383","28840","1203052","14","2","t","4/4/2013 0:00","1","1","1","2.29","3","F",">45","21628","30","5","7","19","57","23","161","9","10","30","18","126","3","9","5","35","2","6","1"
"2648700702","285","5558","107120272","5072","1198272","33","1","t","3/27/2013 0:00","1","1.5","10","15.92","2","F",">45","21671","40","1","12","17","51","22","154","6","15","45","18","126","5","15","1","7","9","27","1"
"2627116437","46","5558","107120272","5072","1198272","15","0","f","3/25/2013 0:00","1","1.5","2","8.2300000000000004","1","F",">45","21705","0","27","9","1","3","4","28","7","1","3","10","70","14","42","14","98","6","18","0"
"2642989496","100","2202","104460040","3718","1208251","10","0","f","4/26/2013 0:00","1","2","8","25.719999999999999","1","M","16-25","76210","2136","21","5","3","9","17","119","3","3","9","3","21","4","12","29","203","10","30","0"
"2680110538","40","4401","105100050","13791","1199258","23","0","f","3/24/2013 0:00","1","2","2","2.1800000000000002","1","M","16-25","76262","1492","30","18","12","36","18","126","12","5","15","21","147","1","3","8","56","0","0","0"
"2641816445","68","2119","108079383","6926","1208329","4","2","t","4/22/2013 0:00","1","1","5","18.149999999999999","3","M","16-25","76524","154","9","7","21","63","16","112","17","9","27","9","63","12","36","27","189","8","24","1"
"2659472842","21","4401","105100050","13791","1199256","10","0","f","3/15/2013 0:00","1","2","2","3.98","1","M","16-25","76652","58","25","7","9","27","11","77","0","6","18","14","98","10","30","12","84","7","21","0"
"2656699450","21","4401","105100050","13791","1199256","10","0","f","3/15/2013 0:00","1","2","2","6","1","M","16-25","76652","58","25","7","9","27","11","77","0","6","18","14","98","10","30","12","84","7","21","0"
"2670318116","508","3203","106414464","13474","1197502","96","0","f","3/27/2013 0:00","1","0.75","1","2.9900000000000002","1","F",">45","21830","217","22","19","1","3","21","147","7","15","45","19","133","13","39","10","70","7","21","0"
"2641303918","285","1726","104460040","7668","1200581","33","0","f","4/2/2013 0:00","1","1.25","2","3.6800000000000002","1","F",">45","21850","150","13","8","21","63","11","77","18","2","6","9","63","5","15","29","203","7","21","0"
"2661072990","165","3203","106414464","13474","1197502","21","0","f","4/5/2013 0:00","1","0.75","5","15","1","F",">45","22152","1541","5","18","22","66","8","56","20","14","42","3","21","3","9","10","70","3","9","0"
"2625103390","21","2202","104460040","3718","1208251","10","0","f","4/27/2013 0:00","1","2","3","4.96","1","M","16-25","76802","274","12","2","4","12","24","168","5","9","27","8","56","13","39","2","14","9","27","0"
"2646600991","40","3203","106414464","13474","1197502","23","0","f","3/30/2013 0:00","1","0.75","2","6.79","1","M","16-25","76837","172","19","5","13","39","2","14","13","1","3","18","126","3","9","7","49","0","0","0"
"2656974963","89","3203","106414464","13474","1197502","16","0","f","3/25/2013 0:00","1","0.75","3","22.969999999999999","1","F",">45","21075","1422","0","6","0","0","14","98","2","7","21","21","147","6","18","23","161","0","0","0"
"2652923402","46","2119","108079383","6926","1208329","15","6","t","4/29/2013 0:00","1","1","2","6.6100000000000003","7","M","16-25","76541","1037","21","14","28","84","25","175","9","8","24","19","133","6","18","24","168","1","3","1"
"2664571178","377","9909","1089520383","28840","1203052","9","0","f","4/1/2013 0:00","1","1","4","7.0599999999999996","1","M","16-25","76680","10","1","7","29","87","4","28","4","11","33","17","119","15","45","19","133","7","21","0"
"2678702800","42","5558","107120272","5072","1198271","20","0","f","3/26/2013 0:00","1","1.5","1","5.9900000000000002","1","M","16-25","77018","1380","25","5","29","87","6","42","19","12","36","8","56","7","21","4","28","7","21","0"
"2639354507","46","5616","104610040","15889","1204576","15","0","f","4/4/2013 0:00","1","1","1","2.4900000000000002","1","F",">45","22304","2392","23","2","7","21","22","154","5","1","3","26","182","1","3","24","168","3","9","0"
"2629493800","21","2119","108079383","6926","1208329","10","0","f","4/28/2013 0:00","1","1","6","7.1399999999999997","1","F",">45","22546","855","13","19","22","66","15","105","4","13","39","30","210","9","27","22","154","6","18","0"
"2673755475","206","2202","104460040","3718","1208251","21","0","f","4/25/2013 0:00","1","2","1","5.9900000000000002","1","F",">45","21237","1623","0","3","25","75","18","126","4","15","45","24","168","1","3","18","126","4","12","0"
"2627116437","46","5558","107120272","5072","1198272","15","0","f","3/25/2013 0:00","1","1.5","2","8.2300000000000004","1","F",">45","21409","1083","16","5","2","6","10","70","13","13","39","14","98","5","15","10","70","0","0","0"
"2630803045","509","3203","106414464","13474","1197502","96","0","f","3/25/2013 0:00","1","0.75","1","2.5","1","F",">45","21555","104","29","7","22","66","7","49","13","4","12","2","14","7","21","21","147","6","18","0"
"2670318116","508","3203","106414464","13474","1197502","96","0","f","3/27/2013 0:00","1","0.75","1","2.9900000000000002","1","F",">45","21655","270","18","19","29","87","17","119","19","13","39","9","63","11","33","11","77","2","6","0"
"2665844020","21","3203","106414464","13474","1197502","10","0","f","4/6/2013 0:00","1","0.75","11","20.91","1","F",">45","21781","7","25","13","14","42","17","119","6","2","6","27","189","4","12","7","49","0","0","0"
"2626516261","104","5619","107717272","102504","1204821","2","0","f","4/6/2013 0:00","1","1.5","1","2.4900000000000002","1","F",">45","22646","10","6","7","21","63","14","98","7","3","9","7","49","8","24","29","203","2","6","0"
"2641303918","285","1726","104460040","7668","1200581","33","0","f","4/2/2013 0:00","1","1.25","2","3.6800000000000002","1","F",">45","22715","58","24","12","22","66","11","77","8","12","36","12","84","6","18","8","56","9","27","0"
"2651575688","98","2119","108079383","6926","1208329","8","1","t","4/22/2013 0:00","1","1","1","3.79","2","F",">45","21798","126","19","8","11","33","18","126","20","10","30","18","126","3","9","18","126","8","24","1"
"2682802327","214","2119","108079383","6926","1208329","8","5","t","4/25/2013 0:00","1","1","3","8.9700000000000006","6","F",">45","21915","163","16","18","7","21","5","35","12","9","27","10","70","2","6","7","49","3","9","1"
"2667358365","104","3203","106414464","13474","1197502","2","0","f","3/27/2013 0:00","1","0.75","1","1.99","1","F",">45","22205","922","1","17","30","90","12","84","7","7","21","21","147","3","9","9","63","5","15","0"
"2627116437","46","5558","107120272","5072","1198272","15","0","f","3/25/2013 0:00","1","1.5","2","8.2300000000000004","1","F",">45","23231","1872","19","6","0","0","10","70","19","4","12","29","203","10","30","4","28","1","3","0"
"2682614073","21","4401","105100050","13791","1199256","10","0","f","3/16/2013 0:00","1","2","6","15.84","1","F",">45","23294","948","3","9","14","42","8","56","13","7","21","12","84","10","30","4","28","8","24","0"
"2625294330","214","3203","106414464","13474","1197502","8","0","f","3/25/2013 0:00","1","0.75","5","-5","1","F",">45","22211","34","20","5","6","18","15","105","0","11","33","21","147","14","42","19","133","1","3","0"
"2642989496","100","2202","104460040","3718","1208251","10","0","f","4/26/2013 0:00","1","2","8","25.719999999999999","1","M","16-25","77065","1907","3","10","27","81","17","119","3","15","45","6","42","6","18","24","168","5","15","0"
"2680110538","40","4401","105100050","13791","1199258","23","0","f","3/24/2013 0:00","1","2","2","2.1800000000000002","1","M","16-25","77089","2628","23","14","9","27","24","168","19","3","9","28","196","7","21","6","42","4","12","0"
"2670970294","98","3203","106414464","13474","1197502","8","0","f","3/25/2013 0:00","1","0.75","5","4.4500000000000002","1","F",">45","20187","823","10","15","17","51","12","84","10","4","12","20","140","12","36","24","168","3","9","0"
"2639354507","46","5616","104610040","15889","1204576","15","0","f","4/4/2013 0:00","1","1","1","2.4900000000000002","1","F",">45","20197","99","2","10","12","36","9","63","2","9","27","7","49","8","24","19","133","9","27","0"
"2623802030","77","2119","108079383","6926","1208329","37","0","f","4/27/2013 0:00","1","1","1","1.5","1","F",">45","20601","1304","3","20","20","60","17","119","4","3","9","4","28","7","21","19","133","7","21","0"
"2632937731","285","5558","107120272","5072","1198274","33","0","f","3/25/2013 0:00","1","1.5","3","4.0700000000000003","1","F",">45","23304","3","4","5","25","75","17","119","16","7","21","12","84","10","30","18","126","10","30","0"
"2648694437","285","2119","108079383","6926","1208329","33","0","f","4/22/2013 0:00","1","1","3","7.7800000000000002","1","F",">45","23310","255","9","18","28","84","2","14","12","8","24","14","98","15","45","22","154","6","18","0"
"2637997912","377","9909","1089520383","28840","1203052","9","0","f","4/17/2013 0:00","1","1","1","3.9900000000000002","1","M","16-25","77417","132","18","13","6","18","14","98","14","15","45","5","35","13","39","12","84","0","0","0"
"2645583761","46","3203","106414464","13474","1197502","15","1","t","4/7/2013 0:00","1","0.75","2","6.8899999999999997","2","M","16-25","77564","107","14","11","0","0","16","112","19","8","24","13","91","1","3","12","84","10","30","1"
"2677656865","89","3203","106414464","13474","1197502","16","1","t","4/6/2013 0:00","1","0.75","27","60.539999999999999","2","M","16-25","77655","19","19","14","9","27","25","175","15","12","36","1","7","3","9","5","35","0","0","1"
"2654190941","21","2119","108079383","6926","1208329","10","1","t","4/23/2013 0:00","1","1","2","3.5600000000000001","2","F",">45","22306","1745","21","4","14","42","11","77","5","5","15","7","49","2","6","5","35","5","15","1"
"2667247826","40","3203","106414464","13474","1197502","23","0","f","4/5/2013 0:00","1","0.75","3","3.52","1","F",">45","22732","10","22","7","9","27","2","14","8","13","39","5","35","11","33","9","63","6","18","0"
"2640689860","96","2202","104460040","3718","1208252","27","0","f","4/25/2013 0:00","1","3","1","19.989999999999998","1","F",">45","22830","95","19","7","22","66","3","21","9","12","36","24","168","12","36","30","210","7","21","0"
"2626906763","96","2119","108079383","6926","1208329","27","12","t","4/22/2013 0:00","1","1","6","15.539999999999999","13","M","16-25","77034","1818","12","3","7","21","16","112","14","6","18","3","21","12","36","30","210","1","3","1"
"2656017789","42","3203","106414464","13474","1197502","20","0","f","4/7/2013 0:00","1","0.75","4","5.3600000000000003","1","F",">45","20009","2591","24","15","27","81","4","28","20","1","3","6","42","6","18","7","49","2","6","0"
"2622091383","63","2119","108079383","6926","1208329","14","1","t","4/22/2013 0:00","1","1","3","7.3700000000000001","2","F",">45","20141","331","8","11","1","3","9","63","4","6","18","2","14","8","24","3","21","1","3","1"
"2655571354","96","2119","108079383","6926","1208329","27","1","t","4/27/2013 0:00","1","1","1","7.9900000000000002","2","F",">45","20708","1379","28","14","6","18","25","175","2","12","36","12","84","2","6","9","63","4","12","1"
"2656694414","21","2119","108079383","6926","1208329","10","0","f","4/24/2013 0:00","1","1","1","3","1","F",">45","20011","3160","7","18","15","45","4","28","19","12","36","28","196","1","3","3","21","2","6","0"
"2658092111","42","2119","108079383","6926","1208329","20","0","f","4/22/2013 0:00","1","1","2","6.9900000000000002","1","F",">45","20024","621","9","10","28","84","18","126","5","14","42","22","154","14","42","22","154","5","15","0"
"2677744673","96","3203","106414464","13474","1197502","27","0","f","3/28/2013 0:00","1","0.75","1","8.7899999999999991","1","F",">45","20708","1379","28","14","6","18","25","175","2","12","36","12","84","2","6","9","63","4","12","0"
"2639920909","285","5616","104610040","15889","1204576","33","0","f","4/5/2013 0:00","1","1","2","4.2800000000000002","1","F",">45","20744","2738","19","14","7","21","13","91","5","14","42","10","70","4","12","24","168","8","24","0"
"2626516261","104","5619","107717272","102504","1204821","2","0","f","4/6/2013 0:00","1","1.5","1","2.4900000000000002","1","F",">45","21077","12","8","15","8","24","1","7","7","3","9","23","161","15","45","13","91","3","9","0"
"2655258927","508","1726","104460040","7668","1200582","96","0","f","3/30/2013 0:00","1","1.25","2","3.98","1","F",">45","20602","1347","0","17","10","30","22","154","18","3","9","22","154","14","42","6","42","3","9","0"
"2666725935","285","3203","106414464","13474","1197502","33","0","f","4/6/2013 0:00","1","0.75","21","79.590000000000003","1","F",">45","20688","98","21","10","1","3","7","49","20","8","24","2","14","8","24","23","161","8","24","0"
"2632937731","285","5558","107120272","5072","1198274","33","0","f","3/25/2013 0:00","1","1.5","3","4.0700000000000003","1","F",">45","20688","98","21","10","1","3","7","49","20","8","24","2","14","8","24","23","161","8","24","0"
"2656694953","21","6202","1087744888","64486","1208501","10","0","f","4/28/2013 0:00","1","1.5","14","8.8000000000000007","1","F",">45","21224","2653","23","3","22","66","6","42","14","11","33","12","84","2","6","29","203","4","12","0"
"2634533471","16","2119","108079383","6926","1208329","10","0","f","4/24/2013 0:00","1","1","2","7.9800000000000004","1","F",">45","21224","2653","23","3","22","66","6","42","14","11","33","12","84","2","6","29","203","4","12","0"
"2628319712","285","2119","108079383","6926","1208329","33","0","f","4/25/2013 0:00","1","1","5","20.850000000000001","1","F",">45","20735","1912","26","18","26","78","10","70","20","13","39","17","119","12","36","6","42","1","3","0"
"2661072990","165","3203","106414464","13474","1197502","21","0","f","4/5/2013 0:00","1","0.75","5","15","1","F",">45","20762","160","22","3","2","6","20","140","5","2","6","12","84","2","6","19","133","4","12","0"
"2655258927","508","1726","104460040","7668","1200582","96","0","f","3/30/2013 0:00","1","1.25","2","3.98","1","F",">45","20879","1315","26","15","6","18","14","98","9","15","45","18","126","5","15","14","98","1","3","0"
"2651537873","64","9909","107127979","6732","1194044","21","0","f","3/4/2013 0:00","1","1","1","1.99","1","F",">45","21658","208","4","19","3","9","19","133","4","1","3","27","189","1","3","12","84","0","0","0"
"2648694437","285","2119","108079383","6926","1208329","33","0","f","4/22/2013 0:00","1","1","3","7.7800000000000002","1","F",">45","21671","40","1","12","17","51","22","154","6","15","45","18","126","5","15","1","7","9","27","0"
