LocationAbbr,LocationDesc,Data_Value,Rate
KS,Smith,350.2,-7283
TX,Stephens,350.2,-7282
WI,Washington,350.2,-7281
IL,Winnebago,350.2,-7280
GA,Bacon,350.3,-7279
IA,Lyon,350.3,-7278
NE,Nemaha,350.3,-7277
AR,Pulaski,350.3,-7276
MO,Scotland,350.3,-7275
NV,White Pine,350.3,-7274
OH,Wood,350.3,-7273
IL,Cass,350.4,-7272
VA,Charlottesville City,350.4,-7271
GA,Charlton,350.4,-7270
OR,Clatsop,350.4,-7269
TX,Clay,350.4,-7268
OK,Grady,350.4,-7267
MO,Howard,350.4,-7266
AR,Logan,350.4,-7265
WA,Skagit,350.4,-7264
IN,Boone,350.5,-7263
KY,Bracken,350.5,-7262
MO,Callaway,350.5,-7261
KS,Douglas,350.5,-7260
MN,Grant,350.5,-7259
MN,Grant,350.5,-7258
MO,Grundy,350.5,-7257
KY,Larue,350.5,-7256
CA,Mariposa,350.5,-7255
MI,Oscoda,350.5,-7254
IA,Plymouth,350.5,-7253
UT,Rich,350.5,-7252
TX,Taylor,350.5,-7251
GA,Tift,350.5,-7250
KY,Union,350.5,-7249
IA,Woodbury,350.5,-7248
PA,Clearfield,350.6,-7247
NC,Cleveland,350.6,-7246
MN,Faribault,350.6,-7245
ID,Lincoln,350.6,-7244
IA,Lyon,350.6,-7243
MA,Massachusetts,350.6,-7242
WI,Pierce,350.6,-7241
WV,Putnam,350.6,-7240
IL,Randolph,350.6,-7239
NE,Saunders,350.6,-7238
MO,Christian,350.7,-7237
VA,Fauquier,350.7,-7236
AR,Franklin,350.7,-7235
GA,Hall,350.7,-7234
NY,Hamilton,350.7,-7233
WA,Kitsap,350.7,-7232
OK,McClain,350.7,-7231
WV,Monongalia,350.7,-7230
KY,Nicholas,350.7,-7229
MI,Oakland,350.7,-7228
IL,Randolph,350.7,-7227
FL,Sumter,350.7,-7226
AR,Benton,350.8,-7225
MN,Nicollet,350.8,-7224
MO,Pulaski,350.8,-7223
TX,Red River,350.8,-7222
NY,Saratoga,350.8,-7221
MN,St. Louis,350.8,-7220
NE,Stanton,350.8,-7219
TX,Walker,350.8,-7218
TX,Camp,350.9,-7217
FL,Columbia,350.9,-7216
KS,Geary,350.9,-7215
AZ,Graham,350.9,-7214
NC,Graham,350.9,-7213
LA,Jackson Parish,350.9,-7212
UT,Kane,350.9,-7211
CA,Los Angeles,350.9,-7210
MI,Menominee,350.9,-7209
IN,Owen,350.9,-7208
WI,Sawyer,350.9,-7207
WV,Tucker,350.9,-7206
UT,Wasatch,350.9,-7205
MI,Wayne,350.9,-7204
AL,Alabama,351.1,-7203
MI,Alcona,351.1,-7202
MA,Barnstable,351.1,-7201
ID,Clearwater,351.1,-7200
KS,Crawford,351.1,-7199
MT,Deer Lodge,351.1,-7198
KS,Greenwood,351.1,-7197
TX,Hunt,351.1,-7196
TX,Leon,351.1,-7195
OK,Love,351.1,-7194
TN,Madison,351.1,-7193
WI,Pierce,351.1,-7192
MS,Prentiss,351.1,-7191
OH,Ross,351.1,-7190
VA,Scott,351.1,-7189
FL,Citrus,351.2,-7188
PA,Clarion,351.2,-7187
NE,Dakota,351.2,-7186
MN,Faribault,351.2,-7185
OK,Grady,351.2,-7184
WY,Hot Springs,351.2,-7183
MN,Houston,351.2,-7182
MI,Iosco,351.2,-7181
TN,Lewis,351.2,-7180
KY,Nicholas,351.2,-7179
NY,Orleans,351.2,-7178
OH,Sandusky,351.2,-7177
MN,St. Louis,351.2,-7176
ND,Steele,351.2,-7175
IL,Washington,351.2,-7174
PA,Berks,351.3,-7173
NC,Bladen,351.3,-7172
VA,Buckingham,351.3,-7171
WY,Carbon,351.3,-7170
MO,Christian,351.3,-7169
IL,Henry,351.3,-7168
MO,Jackson,351.3,-7167
WI,Juneau,351.3,-7166
TX,Kent,351.3,-7165
VA,Page,351.3,-7164
CA,San Bernardino,351.3,-7163
AZ,Arizona,351.4,-7162
NM,Colfax,351.4,-7161
GA,Franklin,351.4,-7160
VA,Middlesex,351.4,-7159
TX,Mills,351.4,-7158
CO,Morgan,351.4,-7157
AR,Prairie,351.4,-7156
VA,Pulaski,351.4,-7155
VA,Rappahannock,351.4,-7154
MO,Wright,351.4,-7153
KS,Atchison,351.5,-7152
TX,Burleson,351.5,-7151
KY,Carroll,351.5,-7150
CO,Custer,351.5,-7149
OH,Delaware,351.5,-7148
NE,Harlan,351.5,-7147
TX,Jim Wells,351.5,-7146
FL,Marion,351.5,-7145
PR,Maunabo Municipio,351.5,-7144
WI,Monroe,351.5,-7143
OR,Wallowa,351.5,-7142
PA,Armstrong,351.6,-7141
AK,Bethel,351.6,-7140
KS,Cheyenne,351.6,-7139
FL,Duval,351.6,-7138
AL,Hale,351.6,-7137
CA,Lake,351.6,-7136
NC,Moore,351.6,-7135
NE,Otoe,351.6,-7134
CO,Saguache,351.6,-7133
PA,Warren,351.6,-7132
SD,Butte,351.7,-7131
NC,Chowan,351.7,-7130
OK,Cleveland,351.7,-7129
MO,Cole,351.7,-7128
PA,Erie,351.7,-7127
AL,Fayette,351.7,-7126
IL,Fulton,351.7,-7125
NY,Livingston,351.7,-7124
MP,Mariana Islands,351.7,-7123
ND,Mercer,351.7,-7122
MT,Missoula,351.7,-7121
TX,Montague,351.7,-7120
MP,Northern Mariana Islands,351.7,-7119
IL,Stark,351.7,-7118
OH,Washington,351.7,-7117
ME,York,351.7,-7116
CO,Yuma,351.7,-7115
ID,Bonner,351.8,-7114
AR,Crittenden,351.8,-7113
WV,Jackson,351.8,-7112
TN,Lawrence,351.8,-7111
NV,Lyon,351.8,-7110
TX,Montague,351.8,-7109
NC,Northampton,351.8,-7108
KS,Scott,351.8,-7107
TX,Cherokee,351.9,-7106
TX,Floyd,351.9,-7105
NJ,Hunterdon,351.9,-7104
TX,Jim Wells,351.9,-7103
KS,Kiowa,351.9,-7102
IL,Woodford,351.9,-7101
KY,Bracken,352.1,-7100
MO,Buchanan,352.1,-7099
NE,Lancaster,352.1,-7098
WI,Oconto,352.1,-7097
TX,Terrell,352.1,-7096
WV,Tucker,352.1,-7095
VA,Arlington,352.2,-7094
CO,Broomfield,352.2,-7093
NC,Edgecombe,352.2,-7092
IA,Jefferson,352.2,-7091
MS,Leake,352.2,-7090
SD,Lyman,352.2,-7089
NY,Queens,352.2,-7088
OK,Tillman,352.2,-7087
WI,Ashland,352.3,-7086
TX,Calhoun,352.3,-7085
NE,Colfax,352.3,-7084
AR,Cross,352.3,-7083
NC,Duplin,352.3,-7082
GA,Effingham,352.3,-7081
TN,Houston,352.3,-7080
AL,Lee,352.3,-7079
TX,Midland,352.3,-7078
AL,Mobile,352.3,-7077
FL,Putnam,352.3,-7076
TX,Robertson,352.3,-7075
PA,Schuylkill,352.3,-7074
MS,Tallahatchie,352.3,-7073
CA,Trinity,352.3,-7072
KY,Washington,352.3,-7071
IA,Butler,352.4,-7070
PA,Clinton,352.4,-7069
TX,Falls,352.4,-7068
TX,Garza,352.4,-7067
AL,Jefferson,352.4,-7066
WY,Lincoln,352.4,-7065
MO,Pettis,352.4,-7064
TN,Polk,352.4,-7063
NC,Edgecombe,352.5,-7062
TX,Fannin,352.5,-7061
FL,Hendry,352.5,-7060
NC,Hoke,352.5,-7059
VA,Middlesex,352.5,-7058
NY,New York,352.5,-7057
VA,Prince Edward,352.5,-7056
MO,Reynolds,352.5,-7055
ND,Stutsman,352.5,-7054
WI,Vilas,352.5,-7053
GA,Wilkinson,352.5,-7052
TX,Bailey,352.6,-7051
IL,Montgomery,352.6,-7050
AL,Pike,352.6,-7049
KY,Rowan,352.6,-7048
TX,Shelby,352.6,-7047
GA,Telfair,352.6,-7046
KS,Barton,352.7,-7045
VA,Bath,352.7,-7044
NE,Cuming,352.7,-7043
MA,Dukes,352.7,-7042
IN,Elkhart,352.7,-7041
IA,Emmet,352.7,-7040
MI,Luce,352.7,-7039
MA,Nantucket,352.7,-7038
NM,New Mexico,352.7,-7037
MS,Noxubee,352.7,-7036
WI,Oconto,352.7,-7035
IL,Shelby,352.7,-7034
CA,Siskiyou,352.7,-7033
MD,Anne Arundel,352.8,-7032
WA,Benton,352.8,-7031
NE,Buffalo,352.8,-7030
TX,Donley,352.8,-7029
HI,Kauai,352.8,-7028
VA,Lexington City,352.8,-7027
KY,Oldham,352.8,-7026
NY,Otsego,352.8,-7025
NC,Scotland,352.8,-7024
OK,Woods,352.8,-7023
PA,Clearfield,352.9,-7022
AL,Coffee,352.9,-7021
KS,Coffey,352.9,-7020
MT,Jefferson,352.9,-7019
IA,Keokuk,352.9,-7018
TN,Moore,352.9,-7017
NY,New York,352.9,-7016
TN,Putnam,352.9,-7015
WY,Sheridan,352.9,-7014
TN,Sumner,352.9,-7013
PA,Armstrong,353.1,-7012
IA,Clarke,353.1,-7011
OH,Erie,353.1,-7010
AL,Greene,353.1,-7009
CA,Kings,353.1,-7008
IN,Lake,353.1,-7007
TN,Loudon,353.1,-7006
OH,Mercer,353.1,-7005
KS,Rush,353.1,-7004
AL,Tallapoosa,353.1,-7003
GA,Troup,353.1,-7002
ME,York,353.1,-7001
MI,Clare,353.2,-7000
AR,Crittenden,353.2,-6999
NE,Custer,353.2,-6998
PA,Lancaster,353.2,-6997
WV,Lincoln,353.2,-6996
NY,Livingston,353.2,-6995
TN,Loudon,353.2,-6994
CA,Shasta,353.2,-6993
IL,Stephenson,353.2,-6992
GA,Baker,353.3,-6991
SD,Davison,353.3,-6990
TX,DeWitt,353.3,-6989
NE,Furnas,353.3,-6988
MO,Scotland,353.3,-6987
NC,Wilson,353.3,-6986
MN,Aitkin,353.4,-6985
TN,Cannon,353.4,-6984
MI,Eaton,353.4,-6983
TX,Lamar,353.4,-6982
TX,Lavaca,353.4,-6981
CT,New London,353.4,-6980
CA,Placer,353.4,-6979
OH,Portage,353.4,-6978
AR,Prairie,353.4,-6977
AZ,Yavapai,353.4,-6976
CO,Alamosa,353.5,-6975
NC,Catawba,353.5,-6974
MT,Flathead,353.5,-6973
CA,Fresno,353.5,-6972
WI,La Crosse,353.5,-6971
NC,Moore,353.5,-6970
NC,Northampton,353.5,-6969
NC,Richmond,353.5,-6968
AL,Russell,353.5,-6967
FL,Washington,353.5,-6966
AL,Alabama,353.6,-6965
NC,Buncombe,353.6,-6964
NC,Greene,353.6,-6963
HI,Hawaii,353.6,-6962
ID,Jefferson,353.6,-6961
OH,Mahoning,353.6,-6960
NC,Sampson,353.6,-6959
NM,San Miguel,353.6,-6958
IL,Shelby,353.6,-6957
LA,West Baton Rouge Parish,353.6,-6956
CO,Adams,353.7,-6955
NM,Bernalillo,353.7,-6954
WV,Braxton,353.7,-6953
MI,Cass,353.7,-6952
NM,Cibola,353.7,-6951
MN,Dodge,353.7,-6950
NY,Dutchess,353.7,-6949
OR,Grant,353.7,-6948
WA,Mason,353.7,-6947
ND,McKenzie,353.7,-6946
MT,Pondera,353.7,-6945
SD,Potter,353.7,-6944
KS,Rooks,353.7,-6943
OR,Hood River,353.8,-6942
AK,Kenai Peninsula,353.8,-6941
IL,Kendall,353.8,-6940
KS,Lane,353.8,-6939
AL,Madison,353.8,-6938
AL,Montgomery,353.8,-6937
MO,Nodaway,353.8,-6936
WI,Racine,353.8,-6935
ND,Richland,353.8,-6934
CA,Riverside,353.8,-6933
KY,Shelby,353.8,-6932
WV,Wetzel,353.8,-6931
PA,Cambria,353.9,-6930
MA,Franklin,353.9,-6929
KS,Haskell,353.9,-6928
NY,Herkimer,353.9,-6927
NM,Luna,353.9,-6926
UT,Morgan,353.9,-6925
IN,Rush,353.9,-6924
NM,Torrance,353.9,-6923
MO,Wayne,353.9,-6922
CO,Alamosa,354.1,-6921
AL,Autauga,354.1,-6920
KY,Carter,354.1,-6919
WA,Grant,354.1,-6918
MI,Iosco,354.1,-6917
SD,Jackson,354.1,-6916
TX,Johnson,354.1,-6915
OR,Josephine,354.1,-6914
HI,Maui,354.1,-6913
OH,Portage,354.1,-6912
NC,Rowan,354.1,-6911
NC,Vance,354.1,-6910
TX,Colorado,354.2,-6909
TX,Fannin,354.2,-6908
IN,Fountain,354.2,-6907
MT,Garfield,354.2,-6906
GA,Houston,354.2,-6905
IL,Madison,354.2,-6904
NY,New York,354.2,-6903
NY,Otsego,354.2,-6902
MT,Sheridan,354.2,-6901
IN,Warrick,354.2,-6900
PA,Armstrong,354.3,-6899
WI,Clark,354.3,-6898
NE,Franklin,354.3,-6897
TX,Hudspeth,354.3,-6896
IL,Illinois,354.3,-6895
GA,Long,354.3,-6894
OK,Love,354.3,-6893
AR,Monroe,354.3,-6892
WV,Nicholas,354.3,-6891
WY,Sheridan,354.3,-6890
UT,Box Elder,354.4,-6889
AR,Conway,354.4,-6888
TX,Hopkins,354.4,-6887
GA,Houston,354.4,-6886
AK,Ketchikan Gateway,354.4,-6885
IN,Miami,354.4,-6884
NH,Rockingham,354.4,-6883
NC,Stanly,354.4,-6882
IA,Warren,354.4,-6881
NV,White Pine,354.4,-6880
KS,Barton,354.5,-6879
FL,Dixie,354.5,-6878
WI,La Crosse,354.5,-6877
MI,Mackinac,354.5,-6876
KS,Miami,354.5,-6875
KS,Osborne,354.5,-6874
TX,Refugio,354.5,-6873
WI,Washington,354.5,-6872
IL,Cass,354.6,-6871
PA,Clarion,354.6,-6870
CO,El Paso,354.6,-6869
MS,Issaquena,354.6,-6868
TN,Moore,354.6,-6867
NC,Nash,354.6,-6866
NE,Perkins,354.6,-6865
KS,Pratt,354.6,-6864
NY,Rensselaer,354.6,-6863
GA,Whitfield,354.6,-6862
MD,Carroll,354.7,-6861
NH,Coos,354.7,-6860
FL,Franklin,354.7,-6859
AR,Grant,354.7,-6858
OK,Harmon,354.7,-6857
NC,Henderson,354.7,-6856
OK,Le Flore,354.7,-6855
FL,Lee,354.7,-6854
MI,Luce,354.7,-6853
FL,Madison,354.7,-6852
IN,Marion,354.7,-6851
CA,Napa,354.7,-6850
MI,Oscoda,354.7,-6849
AL,Russell,354.7,-6848
MO,Callaway,354.8,-6847
MO,Carroll,354.8,-6846
IL,Marshall,354.8,-6845
NC,North Carolina,354.8,-6844
VA,Prince George,354.8,-6843
OH,Sandusky,354.8,-6842
AZ,Santa Cruz,354.8,-6841
WI,Clark,354.9,-6840
OR,Clatsop,354.9,-6839
OR,Douglas,354.9,-6838
NY,Erie,354.9,-6837
KY,Henderson,354.9,-6836
KY,Woodford,354.9,-6835
WI,Adams,355.1,-6834
WI,Calumet,355.1,-6833
AR,Dallas,355.1,-6832
TX,Fisher,355.1,-6831
MO,Lawrence,355.1,-6830
MT,Missoula,355.1,-6829
TN,Montgomery,355.1,-6828
AZ,Pinal,355.1,-6827
PA,Susquehanna,355.1,-6826
NY,Ulster,355.1,-6825
FL,Alachua,355.2,-6824
GA,DeKalb,355.2,-6823
TX,Franklin,355.2,-6822
WV,Gilmer,355.2,-6821
TX,Hansford,355.2,-6820
TX,Lipscomb,355.2,-6819
IN,Madison,355.2,-6818
AL,Mobile,355.2,-6817
IL,Montgomery,355.2,-6816
MI,Ogemaw,355.2,-6815
MT,Pondera,355.2,-6814
TN,Rutherford,355.2,-6813
NM,Valencia,355.2,-6812
KY,Casey,355.3,-6811
SC,Clarendon,355.3,-6810
PA,Clinton,355.3,-6809
NC,Gates,355.3,-6808
GA,Irwin,355.3,-6807
NY,Montgomery,355.3,-6806
IL,Moultrie,355.3,-6805
CA,San Benito,355.3,-6804
MI,Alcona,355.4,-6803
AZ,Arizona,355.4,-6802
NE,Howard,355.4,-6801
PA,Jefferson,355.4,-6800
ND,Logan,355.4,-6799
RI,Washington,355.4,-6798
TX,Zapata,355.4,-6797
NY,Chemung,355.5,-6796
MO,Cole,355.5,-6795
KS,Marshall,355.5,-6794
OH,Muskingum,355.5,-6793
PA,Erie,355.6,-6792
AL,Escambia,355.6,-6791
VA,Falls Church City,355.6,-6790
IN,Indiana,355.6,-6789
DE,Kent,355.6,-6788
MS,Lincoln,355.6,-6787
KY,Livingston,355.6,-6786
NM,Otero,355.6,-6785
IN,Randolph,355.6,-6784
NC,Scotland,355.6,-6783
NE,Seward,355.6,-6782
KY,Union,355.6,-6781
OH,Belmont,355.7,-6780
MO,Carroll,355.7,-6779
FL,Columbia,355.7,-6778
TN,Davidson,355.7,-6777
KY,Henderson,355.7,-6776
OH,Huron,355.7,-6775
NC,Madison,355.7,-6774
SC,Orangeburg,355.7,-6773
NM,Otero,355.7,-6772
OH,Ottawa,355.7,-6771
AR,Pope,355.7,-6770
WY,Sweetwater,355.7,-6769
NV,Carson City,355.8,-6768
IL,Grundy,355.8,-6767
MN,Itasca,355.8,-6766
TX,Jefferson,355.8,-6765
TX,Swisher,355.8,-6764
PA,Allegheny,355.9,-6763
MN,Anoka,355.9,-6762
GA,Ben Hill,355.9,-6761
AL,Blount,355.9,-6760
IN,DeKalb,355.9,-6759
CO,Delta,355.9,-6758
VA,Highland,355.9,-6757
AR,Baxter,356.1,-6756
ID,Bonner,356.1,-6755
VA,Carroll,356.1,-6754
TX,Fannin,356.1,-6753
HI,Hawaii,356.1,-6752
CA,Inyo,356.1,-6751
WA,Island,356.1,-6750
SD,Jerauld,356.1,-6749
IL,Kendall,356.1,-6748
VA,Louisa,356.1,-6747
MN,Mahnomen,356.1,-6746
PA,Montgomery,356.1,-6745
VA,Russell,356.1,-6744
VA,Tazewell,356.1,-6743
TX,Terry,356.1,-6742
WY,Fremont,356.2,-6741
NC,Lenoir,356.2,-6740
KY,Mason,356.2,-6739
OR,Sherman,356.2,-6738
LA,St. Martin Parish,356.2,-6737
UT,Washington,356.2,-6736
OK,Woods,356.2,-6735
NY,Wyoming,356.2,-6734
CA,Yolo,356.2,-6733
CO,Yuma,356.2,-6732
WI,Burnett,356.3,-6731
AR,Carroll,356.3,-6730
IL,DeKalb,356.3,-6729
CA,Fresno,356.3,-6728
TX,Haskell,356.3,-6727
CA,Mendocino,356.3,-6726
AL,Shelby,356.3,-6725
NY,Suffolk,356.3,-6724
CT,Tolland,356.3,-6723
GA,Bleckley,356.4,-6722
CA,Calaveras,356.4,-6721
AR,Carroll,356.4,-6720
NE,Harlan,356.4,-6719
SC,Jasper,356.4,-6718
IL,Kankakee,356.4,-6717
IN,Lake,356.4,-6716
KS,Linn,356.4,-6715
GA,Miller,356.4,-6714
CA,Mono,356.4,-6713
IN,Perry,356.4,-6712
IN,Rush,356.4,-6711
TX,Taylor,356.4,-6710
IL,Washington,356.4,-6709
KS,Anderson,356.5,-6708
AZ,Coconino,356.5,-6707
PA,Lebanon,356.5,-6706
KY,Marshall,356.5,-6705
KY,Meade,356.5,-6704
WV,Monongalia,356.5,-6703
MA,Norfolk,356.5,-6702
KY,Rowan,356.5,-6701
MD,Caroline,356.6,-6700
NC,Davidson,356.6,-6699
NE,Dawson,356.6,-6698
GA,Early,356.6,-6697
IL,Lake,356.6,-6696
LA,Ouachita Parish,356.6,-6695
TX,Bastrop,356.7,-6694
MD,Caroline,356.7,-6693
TX,Harris,356.7,-6692
AL,Lawrence,356.7,-6691
MO,McDonald,356.7,-6690
NE,Nemaha,356.7,-6689
MI,Shiawassee,356.7,-6688
TX,Aransas,356.8,-6687
OR,Baker,356.8,-6686
TX,Bosque,356.8,-6685
IA,Davis,356.8,-6684
NC,Granville,356.8,-6683
OR,Harney,356.8,-6682
NY,Lewis,356.8,-6681
ND,Logan,356.8,-6680
TX,Scurry,356.8,-6679
DE,Sussex,356.8,-6678
PA,Bradford,356.9,-6677
GA,Crisp,356.9,-6676
AL,Escambia,356.9,-6675
OK,Grady,356.9,-6674
GA,Hancock,356.9,-6673
MD,Harford,356.9,-6672
KS,Kansas,356.9,-6671
KY,Knox,356.9,-6670
VA,Norfolk City,356.9,-6669
NE,Sherman,356.9,-6668
ND,Stutsman,356.9,-6667
WI,Vilas,356.9,-6666
MI,Gratiot,357.1,-6665
TN,Houston,357.1,-6664
WI,Milwaukee,357.1,-6663
IA,Muscatine,357.1,-6662
LA,Plaquemines Parish,357.1,-6661
TN,Polk,357.1,-6660
GA,Randolph,357.1,-6659
TX,Robertson,357.1,-6658
NH,Sullivan,357.1,-6657
WV,Upshur,357.1,-6656
VA,Bedford City,357.2,-6655
GA,Bleckley,357.2,-6654
PA,Chester,357.2,-6653
GA,Fayette,357.2,-6652
IL,Lake,357.2,-6651
OR,Malheur,357.2,-6650
UT,Salt Lake,357.2,-6649
WA,Washington,357.2,-6648
KS,Douglas,357.3,-6647
TX,Guadalupe,357.3,-6646
AL,Houston,357.3,-6645
IA,Jefferson,357.3,-6644
IL,Knox,357.3,-6643
WA,Okanogan,357.3,-6642
VA,Bedford City,357.4,-6641
SD,Butte,357.4,-6640
MO,Dent,357.4,-6639
TN,Fayette,357.4,-6638
MI,Genesee,357.4,-6637
LA,Grant Parish,357.4,-6636
IN,Indiana,357.4,-6635
KS,Linn,357.4,-6634
IL,Marshall,357.4,-6633
MT,Yellowstone,357.4,-6632
KS,Anderson,357.5,-6631
SD,Bennett,357.5,-6630
WV,Boone,357.5,-6629
IL,Carroll,357.5,-6628
NE,Cass,357.5,-6627
NV,Churchill,357.5,-6626
NM,Dona Ana,357.5,-6625
KY,Hancock,357.5,-6624
PA,Jefferson,357.5,-6623
LA,Jefferson Parish,357.5,-6622
IA,Keokuk,357.5,-6621
WA,Lewis,357.5,-6620
TN,Rutherford,357.5,-6619
KY,Shelby,357.5,-6618
SD,Butte,357.6,-6617
CA,Contra Costa,357.6,-6616
TN,Franklin,357.6,-6615
KY,Grant,357.6,-6614
WV,Jefferson,357.6,-6613
ID,Madison,357.6,-6612
OH,Mercer,357.6,-6611
NV,Pershing,357.6,-6610
FL,Walton,357.6,-6609
PA,Bedford,357.7,-6608
PA,Bradford,357.7,-6607
GA,Brantley,357.7,-6606
GA,Dooly,357.7,-6605
NY,Lewis,357.7,-6604
TX,Lynn,357.7,-6603
IL,McHenry,357.7,-6602
GA,Miller,357.7,-6601
IN,Shelby,357.7,-6600
PA,Susquehanna,357.7,-6599
DE,Sussex,357.7,-6598
GA,Twiggs,357.7,-6597
SC,Allendale,357.8,-6596
VA,Botetourt,357.8,-6595
NC,Caldwell,357.8,-6594
IN,Cass,357.8,-6593
SC,Darlington,357.8,-6592
WI,Forest,357.8,-6591
NM,Grant,357.8,-6590
CT,Hartford,357.8,-6589
IN,Howard,357.8,-6588
NE,Lancaster,357.8,-6587
FL,Levy,357.8,-6586
MT,Lincoln,357.8,-6585
KY,Martin,357.8,-6584
KY,Menifee,357.8,-6583
SD,Shannon,357.8,-6582
FL,Union,357.8,-6581
MI,Wayne,357.8,-6580
TN,Hancock,357.9,-6579
UT,Iron,357.9,-6578
OK,Payne,357.9,-6577
NC,Pender,357.9,-6576
OH,Belmont,358.1,-6575
NC,Buncombe,358.1,-6574
GA,Camden,358.1,-6573
GA,Glascock,358.1,-6572
KS,Grant,358.1,-6571
TX,Hardin,358.1,-6570
TX,Motley,358.1,-6569
NE,Platte,358.1,-6568
ND,Richland,358.1,-6567
NY,Saratoga,358.1,-6566
VA,Virginia Beach City,358.1,-6565
OH,Williams,358.1,-6564
PA,Bedford,358.2,-6563
MI,Clinton,358.2,-6562
CA,Colusa,358.2,-6561
GA,Glynn,358.2,-6560
NC,Halifax,358.2,-6559
GA,Irwin,358.2,-6558
CA,Los Angeles,358.2,-6557
MI,Mecosta,358.2,-6556
GA,Towns,358.2,-6555
NE,Adams,358.3,-6554
PA,Butler,358.3,-6553
FL,Columbia,358.3,-6552
KS,Greenwood,358.3,-6551
TX,Kaufman,358.3,-6550
SC,Lexington,358.3,-6549
TN,Sevier,358.3,-6548
IN,Tipton,358.3,-6547
AL,Walker,358.3,-6546
TX,Archer,358.4,-6545
WA,Clark,358.4,-6544
MS,Hancock,358.4,-6543
IN,Howard,358.4,-6542
WI,Lafayette,358.4,-6541
MO,Polk,358.4,-6540
NH,Rockingham,358.4,-6539
CA,Trinity,358.4,-6538
VA,Wythe,358.4,-6537
IL,Adams,358.5,-6536
CA,Colusa,358.5,-6535
IN,Delaware,358.5,-6534
WV,Hampshire,358.5,-6533
OH,Huron,358.5,-6532
NC,Martin,358.5,-6531
OH,Williams,358.5,-6530
FL,Alachua,358.6,-6529
NM,Curry,358.6,-6528
SC,Fairfield,358.6,-6527
GA,Fayette,358.6,-6526
IA,Guthrie,358.6,-6525
WV,Harrison,358.6,-6524
WI,Kenosha,358.6,-6523
KY,Knox,358.6,-6522
IL,Lee,358.6,-6521
MO,Missouri,358.6,-6520
CO,Montrose,358.6,-6519
IL,Moultrie,358.6,-6518
TX,Nacogdoches,358.6,-6517
NC,Stokes,358.6,-6516
NC,Swain,358.6,-6515
FL,Taylor,358.6,-6514
KY,Warren,358.6,-6513
GA,Calhoun,358.7,-6512
NC,Carteret,358.7,-6511
NE,Cuming,358.7,-6510
SC,Florence,358.7,-6509
WA,Mason,358.7,-6508
NV,Nye,358.7,-6507
TX,Oldham,358.7,-6506
CA,Plumas,358.7,-6505
IN,White,358.7,-6504
OH,Champaign,358.8,-6503
WA,Columbia,358.8,-6502
PA,Dauphin,358.8,-6501
IN,Delaware,358.8,-6500
GA,Hart,358.8,-6499
VA,Highland,358.8,-6498
TX,Hockley,358.8,-6497
MI,Macomb,358.8,-6496
IL,Monroe,358.8,-6495
OH,Morrow,358.8,-6494
KS,Ness,358.8,-6493
VA,Wythe,358.8,-6492
PA,Bucks,358.9,-6491
NE,Franklin,358.9,-6490
OK,Harmon,358.9,-6489
TX,Parmer,358.9,-6488
PA,Philadelphia,358.9,-6487
NC,Rowan,358.9,-6486
TX,San Jacinto,358.9,-6485
TN,Wilson,358.9,-6484
MI,Mackinac,359.1,-6483
NE,Nuckolls,359.1,-6482
TN,Obion,359.1,-6481
IL,Pope,359.1,-6480
PA,Sullivan,359.1,-6479
WV,Taylor,359.1,-6478
WV,Upshur,359.1,-6477
AZ,Cochise,359.2,-6476
GA,Dougherty,359.2,-6475
VA,Hanover,359.2,-6474
MS,Harrison,359.2,-6473
OH,Henry,359.2,-6472
AR,Johnson,359.2,-6471
DE,Kent,359.2,-6470
OR,Klamath,359.2,-6469
TX,Menard,359.2,-6468
MO,Montgomery,359.2,-6467
CA,San Bernardino,359.2,-6466
CA,Stanislaus,359.2,-6465
NE,Stanton,359.2,-6464
NC,Avery,359.3,-6463
KY,Caldwell,359.3,-6462
NM,De Baca,359.3,-6461
OH,Defiance,359.3,-6460
NC,Edgecombe,359.3,-6459
TN,Fayette,359.3,-6458
MT,Flathead,359.3,-6457
KY,Larue,359.3,-6456
TN,Macon,359.3,-6455
OH,Muskingum,359.3,-6454
AR,Saline,359.3,-6453
CA,Santa Barbara,359.3,-6452
ID,Teton,359.3,-6451
AL,Bibb,359.4,-6450
CO,Boulder,359.4,-6449
MD,Caroline,359.4,-6448
GA,Coffee,359.4,-6447
MI,Dickinson,359.4,-6446
KS,Ellis,359.4,-6445
MI,Mecosta,359.4,-6444
CA,Modoc,359.4,-6443
TX,Reagan,359.4,-6442
OH,Ross,359.4,-6441
MT,Sanders,359.4,-6440
KY,Warren,359.4,-6439
IN,Blackford,359.5,-6438
TX,Castro,359.5,-6437
IA,Emmet,359.5,-6436
GA,Habersham,359.5,-6435
TN,Hamilton,359.5,-6434
FL,Hardee,359.5,-6433
TN,Obion,359.5,-6432
IA,Polk,359.5,-6431
TN,Robertson,359.5,-6430
UT,Wayne,359.5,-6429
OH,Allen,359.6,-6428
TX,Andrews,359.6,-6427
LA,Bienville Parish,359.6,-6426
TX,Fayette,359.6,-6425
TX,Hardin,359.6,-6424
MS,Issaquena,359.6,-6423
TX,Jasper,359.6,-6422
NJ,Camden,359.7,-6421
MI,Cass,359.7,-6420
SC,Chesterfield,359.7,-6419
GA,Colquitt,359.7,-6418
IA,Davis,359.7,-6417
NY,Genesee,359.7,-6416
